"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual"
"B2B980E0EAE1D6F1","classic_bike","2024-02-25 20:25:40.894","2024-02-25 20:43:58.504","Greenwich St & Hubert St","5470.10","Hudson Blvd W & W 36 St","6611.07",40.721319,-74.010065,40.75676475086503,-73.99971440439913,"member"
"1069DDA1FED20568","classic_bike","2024-02-21 22:21:38.446","2024-02-21 22:40:12.259","Greenwich St & Hubert St","5470.10","Hudson Blvd W & W 36 St","6611.07",40.721319,-74.010065,40.75676475086503,-73.99971440439913,"member"
"B58850AF6F2D8BD5","electric_bike","2024-02-14 08:31:14.609","2024-02-14 08:42:30.427","Mercer St & Bleecker St","5679.05","W 20 St & 10 Ave","6306.01",40.727068305,-73.996553898,40.745686,-74.005141,"member"
"D46E6C5A69048E11","electric_bike","2024-02-05 08:42:25.999","2024-02-05 08:56:26.899","E 20 St & FDR Dr","5886.13","E 74 St & 1 Ave","6953.08",40.733154655,-73.975561261,40.7689738,-73.95482273,"member"
"707AF4CF2C7834C2","electric_bike","2024-02-08 11:13:15.969","2024-02-08 11:18:44.259","E 20 St & FDR Dr","5886.13","Pitt St & Stanton St","5406.04",40.733184099,-73.975525141,40.71926081,-73.98178024,"member"
"D10D31F839244EEC","electric_bike","2024-02-09 09:07:14.317","2024-02-09 09:09:52.507","Riverside Dr & W 82 St","7388.10","Riverside Dr & W 72 St","7288.04",40.787004948,-73.981440187,40.78057799010334,-73.98562431335449,"member"
"D1D8AD3420FF1023","classic_bike","2024-02-08 08:40:29.551","2024-02-08 08:51:44.870","E 22 St & 2 Ave","5971.09","Mercer St & Spring St","5532.01",40.73716919369882,-73.98122549057007,40.72362738,-73.99949601,"member"
"F3F683675DEFAD69","classic_bike","2024-02-22 15:02:53.380","2024-02-22 15:04:44.883","Grand Concourse & E 205 St","8766.03","Paul Ave & W 205 St","8782.01",40.875531,-73.8863864831,40.87704,-73.88943,"member"
"A6B1C39C4C6B9F7C","electric_bike","2024-02-20 10:23:33.020","2024-02-20 10:39:42.907","Grand St & Havemeyer St","5267.08","Spruce St & Nassau St","5137.10",40.712786078,-73.957038164,40.71146364,-74.00552427,"member"
"32324350B384931E","electric_bike","2024-02-03 13:21:41.266","2024-02-03 13:24:43.680","Church Ave & Nostrand Ave","3359.01","Rogers Ave & Lenox Rd","3400.04",40.650900006,-73.949954152,40.65378,-73.95273,"member"
"89C20366C7C4DFC6","classic_bike","2024-02-22 08:31:11.656","2024-02-22 08:33:58.178","E 106 St & Madison Ave","7528.31","E 103 St & Lexington Ave","7463.09",40.7934337,-73.94945003,40.7903051,-73.94755757,"member"
"C2D69F9E210C1C1A","electric_bike","2024-02-08 09:52:54.041","2024-02-08 10:03:43.488","Mercer St & Bleecker St","5679.05","Broadway & E 19 St","6098.12",40.727324247,-73.996527314,40.73866091428551,-73.98987293243407,"member"
"366EDBCC4013A601","electric_bike","2024-02-12 07:21:19.470","2024-02-12 07:34:54.976","Christopher St & Greenwich St","5847.01","E Houston St & Columbia St","5436.11",40.732908368,-74.006985545,40.71978635452822,-73.97871628403664,"member"
"A45594FFE08B8F37","electric_bike","2024-02-16 12:00:50.091","2024-02-16 12:06:56.709","Mercer St & Bleecker St","5679.05","Broadway & E 19 St","6098.12",40.727003813,-73.996625185,40.73866091428551,-73.98987293243407,"member"
"3F4B30A8FC8C88E4","classic_bike","2024-02-02 19:12:49.295","2024-02-02 19:32:00.222","E 26 St & 3 Ave","6089.11","E Houston St & Columbia St","5436.11",40.74069317733043,-73.98160636425018,40.71978635452822,-73.97871628403664,"casual"
"872C17DEAE7012FD","electric_bike","2024-02-19 08:54:55.445","2024-02-19 09:01:43.440","Christopher St & Greenwich St","5847.01","Broadway & E 19 St","6098.12",40.732984304,-74.006942868,40.73866091428551,-73.98987293243407,"member"
"5E7FE5D8B71566A8","electric_bike","2024-02-07 16:26:34.559","2024-02-07 16:39:26.744","Mercer St & Bleecker St","5679.05","Hudson St & Reade St","5359.10",40.727055788,-73.996647954,40.71625008,-74.0091059,"member"
"D439CA51C860F49A","electric_bike","2024-02-03 13:19:26.610","2024-02-03 13:27:25.709","Mercer St & Bleecker St","5679.05","Centre St & Worth St","5279.03",40.726909399,-73.996744752,40.71494807,-74.00234482,"member"
"C0D23EE89955F5FC","electric_bike","2024-02-25 15:35:26.786","2024-02-25 15:39:55.374","Ocean Ave & Tennis Ct","3223.07","Cortelyou Rd & Argyle Rd","2984.04",40.648903608,-73.960657358,40.64034,-73.96603,"casual"
"5F965D1AE6C7779E","classic_bike","2024-02-27 07:56:27.426","2024-02-27 08:02:12.173","1 St & 6 Ave","3946.07","7 Ave & Park Pl","4125.07",40.672784,-73.979826,40.6776147,-73.97324283,"member"
"B43EEF7C35FD9842","electric_bike","2024-02-08 06:48:44.051","2024-02-08 06:52:08.660","1 St & 6 Ave","3946.07","7 Ave & Park Pl","4125.07",40.672875047,-73.979788661,40.6776147,-73.97324283,"member"
"7246E7DF8630016A","electric_bike","2024-02-03 01:41:54.250","2024-02-03 01:45:35.347","Grand St & Havemeyer St","5267.08","Manhattan Ave & Devoe St","5219.05",40.712970734,-73.957104325,40.713532,-73.9459867,"member"
"03B78781AB239826","classic_bike","2024-02-23 10:37:58.905","2024-02-23 10:49:32.439","Fulton St & Clermont Ave","4386.05","Berkeley Pl & 7 Ave","4051.01",40.68415748,-73.96922273,40.675146838709786,-73.97523209452629,"member"
"FA769611C11B6353","classic_bike","2024-02-12 18:52:56.193","2024-02-12 19:08:57.020","Washington St & Barrow St","5847.08","6 Ave & Canal St","5500.07",40.73191132323174,-74.008769094944,40.72243797,-74.00566443,"member"
"83A177A4E4A56817","electric_bike","2024-02-19 10:47:04.474","2024-02-19 10:54:04.666","Frost St & Meeker Ave","5371.07","Eagle St & Manhattan Ave","5902.07",40.717721581,-73.948862791,40.735217,-73.954926,"member"
"165C13A748F70117","electric_bike","2024-02-04 12:25:37.456","2024-02-04 12:41:37.462","Stewart Ave & Johnson Ave","5123.07","44 St & Greenpoint Ave","6134.13",40.70870173,-73.925830603,40.741119944681465,-73.92103672027588,"member"
"7DD3FB3C3942143E","electric_bike","2024-02-23 20:32:26.421","2024-02-23 20:47:40.279","Grand St & Havemeyer St","5267.08","44 St & Greenpoint Ave","6134.13",40.71289742,-73.957048655,40.741119944681465,-73.92103672027588,"member"
"DBDBBD44D05F2F22","electric_bike","2024-02-15 22:17:54.690","2024-02-15 22:27:07.194","Fulton St & Clermont Ave","4386.05","Clinton St & Union St","4266.03",40.684199095,-73.969317794,40.6831164,-73.99785267,"member"
